Date,tfut_2_rf,tfut_5_rf,tfut_10_rf,tfut_20_rf,tfut_30_rf,tfut_ois_2,tfut_ois_5,tfut_ois_10,tfut_ois_20,tfut_ois_30,tfut_2_ttm,tfut_5_ttm,tfut_10_ttm,tfut_20_ttm,tfut_30_ttm
2022-02-22,42.931000000000004,48.466,36.457,16.246,-15.286,54.44711111111111,54.44711111111111,54.44711111111111,54.44711111111111,54.44711111111111,128.0,128.0,128.0,128.0,128.0
2022-02-23,43.214999999999996,53.852999999999994,36.231,15.658,-13.972999999999999,54.54977777777778,54.54977777777778,54.54977777777778,54.54977777777778,54.54977777777778,127.0,127.0,127.0,127.0,127.0
2022-02-24,36.778,48.683,42.423,24.564,-5.997,51.507999999999996,51.507999999999996,51.507999999999996,51.507999999999996,51.507999999999996,126.0,126.0,126.0,126.0,126.0
2022-02-25,34.602,48.006,31.606,17.98,-29.68,53.76055555555557,53.76055555555557,53.76055555555557,53.76055555555557,53.76055555555557,125.0,125.0,125.0,125.0,125.0
2022-02-28,37.823,43.653,27.111,10.651,-57.601,47.964444444444446,47.964444444444446,47.964444444444446,47.964444444444446,47.964444444444446,122.0,122.0,122.0,122.0,122.0
2022-03-01,35.892,44.975,25.473000000000003,15.967999999999998,-42.775999999999996,45.50233333333333,45.50233333333333,45.50233333333333,45.50233333333333,45.50233333333333,121.0,121.0,121.0,121.0,121.0
2022-03-02,38.105,44.190000000000005,27.035999999999998,15.839,-39.427,49.82666666666667,49.82666666666667,49.82666666666667,49.82666666666667,49.82666666666667,120.0,120.0,120.0,120.0,120.0
2022-03-03,43.019,46.937,31.003999999999998,9.859,-33.913,51.37122222222222,51.37122222222222,51.37122222222222,51.37122222222222,51.37122222222222,119.0,119.0,119.0,119.0,119.0
2022-03-04,44.812999999999995,44.141000000000005,31.307000000000002,14.857000000000001,-38.208,50.22511111111111,50.22511111111111,50.22511111111111,50.22511111111111,50.22511111111111,118.0,118.0,118.0,118.0,118.0
2022-03-07,45.592,48.959,38.122,27.185,-25.851000000000003,45.706111111111106,45.706111111111106,45.706111111111106,45.706111111111106,45.706111111111106,115.0,115.0,115.0,115.0,115.0
2022-03-08,46.451,51.322,36.298,22.269,-25.139,51.93666666666667,51.93666666666667,51.93666666666667,51.93666666666667,51.93666666666667,114.0,114.0,114.0,114.0,114.0
2022-03-09,43.613,46.682,39.39,17.044999999999998,-23.898,54.76544444444444,54.76544444444444,54.76544444444444,54.76544444444444,54.76544444444444,113.0,113.0,113.0,113.0,113.0
2022-03-10,41.678,46.135,43.001,22.361,-27.155,55.69844444444444,55.69844444444444,55.69844444444444,55.69844444444444,55.69844444444444,112.0,112.0,112.0,112.0,112.0
2022-03-11,41.007,47.611,36.748,23.336000000000002,-25.589000000000002,57.55833333333334,57.55833333333334,57.55833333333334,57.55833333333334,57.55833333333334,111.0,111.0,111.0,111.0,111.0
2022-03-14,42.696,51.003,44.856,31.584,-24.611,59.98800000000001,59.98800000000001,59.98800000000001,59.98800000000001,59.98800000000001,108.0,108.0,108.0,108.0,108.0
2022-03-15,42.703,50.454,47.046,36.512,-25.275,60.84066666666668,60.84066666666668,60.84066666666668,60.84066666666668,60.84066666666668,107.0,107.0,107.0,107.0,107.0
2022-03-16,36.341,47.933,44.440000000000005,22.342000000000002,-21.673000000000002,58.39555555555555,58.39555555555555,58.39555555555555,58.39555555555555,58.39555555555555,106.0,106.0,106.0,106.0,106.0
2022-03-17,36.327,54.044000000000004,47.236,27.348,-32.677,58.205000000000005,58.205000000000005,58.205000000000005,58.205000000000005,58.205000000000005,105.0,105.0,105.0,105.0,105.0
2022-03-18,32.237,49.716,43.206,23.488999999999997,-35.869,60.64155555555556,60.64155555555556,60.64155555555556,60.64155555555556,60.64155555555556,104.0,104.0,104.0,104.0,104.0
2022-03-21,38.438,50.639,50.93299999999999,41.026,-26.852999999999998,63.7811111111111,63.7811111111111,63.7811111111111,63.7811111111111,63.7811111111111,101.0,101.0,101.0,101.0,101.0
2022-03-22,42.759,53.257,49.184,32.301,-35.668,65.85888888888888,65.85888888888888,65.85888888888888,65.85888888888888,65.85888888888888,100.0,100.0,100.0,100.0,100.0
2022-03-23,44.808,51.87500000000001,49.825,,,66.42,66.42,103.32161111111111,,,99.0,99.0,191.0,,
2022-03-24,41.553000000000004,51.176,48.016,,,68.93422222222222,68.93422222222222,108.42277777777778,,,98.0,98.0,190.0,,
2022-03-25,42.18,49.142,70.609,113.648,,70.255,70.255,111.96350000000001,111.96350000000001,,97.0,97.0,189.0,189.0,
2022-03-28,42.581,51.419000000000004,69.838,112.427,,70.28133333333334,70.28133333333334,112.88733333333334,112.88733333333334,,94.0,94.0,186.0,186.0,
2022-03-29,43.605,54.730999999999995,79.387,108.889,,69.19433333333335,69.19433333333335,111.41805555555555,111.41805555555555,,93.0,93.0,185.0,185.0,
2022-03-30,41.666,51.244,85.897,109.298,,68.99733333333333,68.99733333333333,110.72755555555555,110.72755555555555,,92.0,92.0,184.0,184.0,
2022-03-31,36.992999999999995,52.649,78.423,109.724,,72.22800000000001,72.22800000000001,113.12833333333332,113.12833333333332,,91.0,91.0,183.0,183.0,
2022-04-01,,113.77,85.41,104.911,,,116.60011111111113,116.60011111111113,116.60011111111113,,,182.0,182.0,182.0,
2022-04-04,,,90.215,109.24000000000001,,,,115.96633333333332,115.96633333333332,,,,179.0,179.0,
2022-04-05,137.578,,89.774,110.82300000000001,,118.04555555555554,,118.04555555555554,118.04555555555554,,178.0,,178.0,178.0,
2022-04-06,,128.958,92.01700000000001,98.78,,,120.98466666666666,120.98466666666666,120.98466666666666,,,177.0,177.0,177.0,
2022-04-07,,109.09500000000001,91.69699999999999,101.383,,,121.9611111111111,121.9611111111111,121.9611111111111,,,176.0,176.0,176.0,
2022-04-08,140.70499999999998,113.07400000000001,91.445,101.993,,123.33111111111113,123.33111111111113,123.33111111111113,123.33111111111113,,175.0,175.0,175.0,175.0,
2022-04-11,92.313,112.379,82.733,104.739,,123.65044444444445,123.65044444444445,123.65044444444445,123.65044444444445,,172.0,172.0,172.0,172.0,
2022-04-12,101.494,109.72,64.706,97.78,,120.79200000000002,120.79200000000002,120.79200000000002,120.79200000000002,,171.0,171.0,171.0,171.0,
2022-04-13,95.295,95.23899999999999,61.26200000000001,106.633,,122.09999999999998,122.09999999999998,122.09999999999998,122.09999999999998,,170.0,170.0,170.0,170.0,
2022-04-14,96.856,97.725,54.506,92.053,,126.5911111111111,126.5911111111111,126.5911111111111,126.5911111111111,,169.0,169.0,169.0,169.0,
2022-04-18,100.69399999999999,104.372,57.236,109.45499999999998,,125.49166666666667,125.49166666666667,125.49166666666667,125.49166666666667,,165.0,165.0,165.0,165.0,
2022-04-19,111.322,103.515,57.717,101.739,116.507,130.12133333333333,130.12133333333333,130.12133333333333,130.12133333333333,130.12133333333333,164.0,164.0,164.0,164.0,164.0
2022-04-20,105.083,104.494,56.315000000000005,98.685,87.454,132.32144444444444,132.32144444444444,132.32144444444444,132.32144444444444,132.32144444444444,163.0,163.0,163.0,163.0,163.0
2022-04-21,112.528,112.699,54.176,114.469,99.134,138.06400000000002,138.06400000000002,138.06400000000002,138.06400000000002,138.06400000000002,162.0,162.0,162.0,162.0,162.0
2022-04-22,113.36299999999999,116.58800000000001,50.078,114.676,,142.32,142.32,142.32,142.32,,161.0,161.0,161.0,161.0,
2022-04-25,109.097,118.168,66.097,113.498,37.535000000000004,142.54444444444442,142.54444444444442,142.54444444444442,142.54444444444442,142.54444444444442,158.0,158.0,158.0,158.0,158.0
2022-04-26,106.45100000000001,123.10000000000001,69.22500000000001,118.205,,139.03255555555555,139.03255555555555,139.03255555555555,139.03255555555555,,157.0,157.0,157.0,157.0,
2022-04-27,106.97399999999999,121.94,73.86399999999999,112.26899999999999,,142.17666666666668,142.17666666666668,142.17666666666668,142.17666666666668,,156.0,156.0,156.0,156.0,
2022-04-28,116.764,130.585,68.46900000000001,122.86300000000001,,146.56833333333333,146.56833333333333,146.56833333333333,146.56833333333333,,155.0,155.0,155.0,155.0,
2022-04-29,119.22,130.37300000000002,121.624,117.862,,153.21866666666665,153.21866666666665,153.21866666666665,153.21866666666665,,154.0,154.0,154.0,154.0,
2022-05-02,124.397,128.037,118.795,124.227,,149.21855555555555,149.21855555555555,149.21855555555555,149.21855555555555,,151.0,151.0,151.0,151.0,
2022-05-03,121.98599999999999,128.232,121.34,120.68700000000001,,152.98666666666668,152.98666666666668,152.98666666666668,152.98666666666668,,150.0,150.0,150.0,150.0,
2022-05-04,109.637,129.573,104.402,114.742,,148.07166666666666,148.07166666666666,148.07166666666666,148.07166666666666,,149.0,149.0,149.0,149.0,
2022-05-05,115.886,126.274,101.45100000000001,116.34500000000001,18.715,150.54866666666666,150.54866666666666,150.54866666666666,150.54866666666666,150.54866666666666,148.0,148.0,148.0,148.0,148.0
2022-05-06,116.17299999999999,125.664,97.817,112.78300000000002,20.424,150.8756666666667,150.8756666666667,150.8756666666667,150.8756666666667,150.8756666666667,147.0,147.0,147.0,147.0,147.0
2022-05-09,125.49699999999999,126.389,98.866,112.31500000000001,78.084,147.798,147.798,147.798,147.798,147.798,144.0,144.0,144.0,144.0,144.0
2022-05-10,126.806,127.274,116.436,112.304,82.45,150.2571111111111,150.2571111111111,150.2571111111111,150.2571111111111,150.2571111111111,143.0,143.0,143.0,143.0,143.0
2022-05-11,121.902,121.19200000000001,124.848,117.733,87.661,151.63088888888888,151.63088888888888,151.63088888888888,151.63088888888888,151.63088888888888,142.0,142.0,142.0,142.0,142.0
2022-05-12,121.83800000000001,121.557,129.729,116.482,87.931,152.53133333333332,152.53133333333332,152.53133333333332,152.53133333333332,152.53133333333332,141.0,141.0,141.0,141.0,141.0
2022-05-13,126.32000000000001,123.76899999999999,127.174,121.83999999999999,84.377,152.98555555555558,152.98555555555558,152.98555555555558,152.98555555555558,152.98555555555558,140.0,140.0,140.0,140.0,140.0
2022-05-16,122.55499999999999,122.03699999999999,138.67100000000002,119.14,87.92,152.8001111111111,152.8001111111111,152.8001111111111,152.8001111111111,152.8001111111111,137.0,137.0,137.0,137.0,137.0
2022-05-17,129.924,128.025,137.761,131.046,78.878,155.69155555555554,155.69155555555554,155.69155555555554,155.69155555555554,155.69155555555554,136.0,136.0,136.0,136.0,136.0
2022-05-18,121.30799999999999,124.356,131.873,114.43,64.125,155.84,155.84,155.84,155.84,155.84,135.0,135.0,135.0,135.0,135.0
2022-05-19,117.472,131.632,133.995,116.22200000000001,72.965,156.46933333333334,156.46933333333334,156.46933333333334,156.46933333333334,156.46933333333334,134.0,134.0,134.0,134.0,134.0
2022-05-20,112.764,128.42,139.495,119.54899999999999,74.246,156.03077777777776,156.03077777777776,156.03077777777776,156.03077777777776,156.03077777777776,133.0,133.0,133.0,133.0,133.0
2022-05-23,113.039,130.17399999999998,138.98600000000002,126.77499999999999,79.295,157.15777777777777,157.15777777777777,157.15777777777777,157.15777777777777,157.15777777777777,130.0,130.0,130.0,130.0,130.0
2022-05-24,107.697,133.27599999999998,142.13,124.40299999999999,68.144,155.435,155.435,155.435,155.435,155.435,129.0,129.0,129.0,129.0,129.0
2022-05-25,101.023,131.91299999999998,139.35500000000002,115.029,62.745,155.98888888888888,155.98888888888888,155.98888888888888,155.98888888888888,155.98888888888888,128.0,128.0,128.0,128.0,128.0
2022-05-26,100.994,128.411,142.67700000000002,122.98,70.50999999999999,158.4617777777778,158.4617777777778,158.4617777777778,158.4617777777778,158.4617777777778,127.0,127.0,127.0,127.0,127.0
2022-05-27,101.516,133.75300000000001,146.67,117.745,57.058,157.94000000000003,157.94000000000003,157.94000000000003,157.94000000000003,157.94000000000003,126.0,126.0,126.0,126.0,126.0
2022-05-31,106.084,132.102,147.848,118.729,58.711999999999996,159.3391111111111,159.3391111111111,159.3391111111111,159.3391111111111,159.3391111111111,122.0,122.0,122.0,122.0,122.0
2022-06-01,111.789,133.293,150.773,124.143,63.673,162.17166666666668,162.17166666666668,162.17166666666668,162.17166666666668,162.17166666666668,121.0,121.0,121.0,121.0,121.0
2022-06-02,112.39300000000001,132.85,157.36,116.778,63.786,163.57666666666668,163.57666666666668,163.57666666666668,163.57666666666668,163.57666666666668,120.0,120.0,120.0,120.0,120.0
2022-06-03,116.401,133.45,151.198,115.32199999999999,59.648,164.6037777777778,164.6037777777778,164.6037777777778,164.6037777777778,164.6037777777778,119.0,119.0,119.0,119.0,119.0
2022-06-06,122.576,133.47500000000002,154.05,114.88100000000001,66.644,165.00222222222223,165.00222222222223,165.00222222222223,165.00222222222223,165.00222222222223,116.0,116.0,116.0,116.0,116.0
2022-06-07,120.998,134.375,155.656,114.92500000000001,65.563,165.23888888888888,165.23888888888888,165.23888888888888,165.23888888888888,165.23888888888888,115.0,115.0,115.0,115.0,115.0
2022-06-08,119.877,133.32999999999998,158.264,119.072,67.488,167.39133333333334,167.39133333333334,167.39133333333334,167.39133333333334,167.39133333333334,114.0,114.0,114.0,114.0,114.0
2022-06-09,114.51499999999999,134.698,160.725,121.20200000000001,73.544,170.595,170.595,170.595,170.595,170.595,113.0,113.0,113.0,113.0,113.0
2022-06-10,110.09500000000001,135.996,162.999,113.109,74.823,179.56444444444446,179.56444444444446,179.56444444444446,179.56444444444446,179.56444444444446,112.0,112.0,112.0,112.0,112.0
2022-06-13,107.08500000000001,148.77,181.769,112.63799999999999,93.78,183.71255555555555,183.71255555555555,183.71255555555555,183.71255555555555,183.71255555555555,109.0,109.0,109.0,109.0,109.0
2022-06-14,133.374,165.998,194.807,121.64299999999999,96.458,208.724,208.724,208.724,208.724,208.724,108.0,108.0,108.0,108.0,108.0
2022-06-15,133.969,164.484,198.25900000000001,113.663,85.001,207.93922222222224,207.93922222222224,207.93922222222224,207.93922222222224,207.93922222222224,107.0,107.0,107.0,107.0,107.0
2022-06-16,114.42000000000002,164.98600000000002,185.259,113.545,81.242,210.63577777777772,210.63577777777772,210.63577777777772,210.63577777777772,210.63577777777772,106.0,106.0,106.0,106.0,106.0
2022-06-17,120.969,166.597,186.30599999999998,117.12599999999999,86.238,211.84500000000003,211.84500000000003,211.84500000000003,211.84500000000003,211.84500000000003,105.0,105.0,105.0,105.0,105.0
2022-06-21,141.37,165.87099999999998,192.616,116.561,87.548,211.8461111111111,211.8461111111111,211.8461111111111,211.8461111111111,211.8461111111111,101.0,101.0,101.0,101.0,101.0
2022-06-22,149.12300000000002,166.229,92.94,194.31799999999998,,214.13222222222223,214.13222222222223,267.11516666666665,267.11516666666665,,100.0,100.0,191.0,191.0,
2022-06-23,144.654,163.854,,198.319,,215.25400000000002,215.25400000000002,265.69166666666666,265.69166666666666,,99.0,99.0,190.0,190.0,
2022-06-24,151.764,167.29,90.59,207.123,,213.70000000000005,213.70000000000005,263.21299999999997,263.21299999999997,,98.0,98.0,189.0,189.0,
2022-06-27,159.925,168.01299999999998,100.41199999999999,210.858,,215.43833333333336,215.43833333333336,266.137,266.137,,95.0,95.0,186.0,186.0,
2022-06-28,156.191,170.033,102.219,207.285,,214.8217777777778,214.8217777777778,265.6625,265.6625,,94.0,94.0,185.0,185.0,
2022-06-29,170.348,165.711,257.42400000000004,158.524,,216.59533333333334,216.59533333333334,266.8071111111111,266.8071111111111,,93.0,93.0,184.0,184.0,
2022-06-30,179.548,166.387,253.327,160.184,,219.24666666666664,219.24666666666664,266.8778333333333,266.8778333333333,,92.0,92.0,183.0,183.0,
2022-07-01,,,231.042,153.748,,,,266.0141111111111,266.0141111111111,,,,182.0,182.0,
2022-07-05,,,238.283,165.406,,,,263.6228888888889,263.6228888888889,,,,178.0,178.0,
2022-07-06,,,261.14099999999996,163.21099999999998,,,,270.11600000000004,270.11600000000004,,,,177.0,177.0,
2022-07-07,,,260.832,202.533,,,,271.25311111111114,271.25311111111114,,,,176.0,176.0,
2022-07-08,,,261.749,207.355,,,,277.44666666666666,277.44666666666666,,,,175.0,175.0,
2022-07-11,,,259.168,186.24099999999999,,,,276.66044444444447,276.66044444444447,,,,172.0,172.0,
2022-07-12,,,259.43,188.942,,,,277.552,277.552,,,,171.0,171.0,
2022-07-13,,,272.414,223.808,,,,281.3355555555556,281.3355555555556,,,,170.0,170.0,
2022-07-14,,,280.376,228.86700000000002,,,,292.8696666666666,292.8696666666666,,,,169.0,169.0,
2022-07-15,,257.42699999999996,278.291,222.33499999999998,,,288.2733333333333,288.2733333333333,288.2733333333333,,,168.0,168.0,168.0,
2022-07-18,,,281.061,230.428,,,,288.18666666666667,288.18666666666667,,,,165.0,165.0,
2022-07-19,,,284.373,232.703,,,,291.8268888888889,291.8268888888889,,,,164.0,164.0,
2022-07-20,,261.613,277.893,230.858,,,290.9322222222222,290.9322222222222,290.9322222222222,,,163.0,163.0,163.0,
2022-07-21,,259.02,273.176,240.49999999999997,,,289.962,289.962,289.962,,,162.0,162.0,162.0,
2022-07-22,,253.408,272.365,239.634,243.675,,285.1303333333333,285.1303333333333,285.1303333333333,285.1303333333333,,161.0,161.0,161.0,161.0
2022-07-25,240.906,259.117,276.288,240.027,,286.7897777777778,286.7897777777778,286.7897777777778,286.7897777777778,,158.0,158.0,158.0,158.0,
2022-07-26,251.72699999999998,262.747,290.933,235.01,241.981,287.8006666666667,287.8006666666667,287.8006666666667,287.8006666666667,287.8006666666667,157.0,157.0,157.0,157.0,157.0
2022-07-27,238.658,261.067,281.378,239.119,236.436,284.012,284.012,284.012,284.012,284.012,156.0,156.0,156.0,156.0,156.0
2022-07-28,233.86499999999998,255.088,282.517,239.267,239.628,282.36944444444447,282.36944444444447,282.36944444444447,282.36944444444447,282.36944444444447,155.0,155.0,155.0,155.0,155.0
2022-07-29,229.91100000000003,259.19599999999997,282.955,239.799,241.643,284.472,284.472,284.472,284.472,284.472,154.0,154.0,154.0,154.0,154.0
2022-08-01,230.024,255.40699999999998,288.254,234.74699999999999,234.39800000000002,281.9633333333333,281.9633333333333,281.9633333333333,281.9633333333333,281.9633333333333,151.0,151.0,151.0,151.0,151.0
2022-08-02,239.552,258.904,285.70799999999997,241.558,244.389,287.09,287.09,287.09,287.09,287.09,150.0,150.0,150.0,150.0,150.0
2022-08-03,233.921,263.422,289.819,236.52,240.335,288.0154444444444,288.0154444444444,288.0154444444444,288.0154444444444,288.0154444444444,149.0,149.0,149.0,149.0,149.0
2022-08-04,231.985,262.173,283.84999999999997,240.883,239.465,288.5802222222222,288.5802222222222,288.5802222222222,288.5802222222222,288.5802222222222,148.0,148.0,148.0,148.0,148.0
2022-08-05,241.418,264.06399999999996,296.38599999999997,242.04,248.07399999999998,298.069,298.069,298.069,298.069,298.069,147.0,147.0,147.0,147.0,147.0
2022-08-08,244.91,264.12300000000005,296.271,235.496,248.74800000000002,297.21000000000004,297.21000000000004,297.21000000000004,297.21000000000004,297.21000000000004,144.0,144.0,144.0,144.0,144.0
2022-08-09,241.031,262.919,294.571,240.179,248.55100000000002,300.4365555555555,300.4365555555555,300.4365555555555,300.4365555555555,300.4365555555555,143.0,143.0,143.0,143.0,143.0
2022-08-10,240.331,264.684,287.95000000000005,239.362,239.38799999999998,295.1526666666667,295.1526666666667,295.1526666666667,295.1526666666667,295.1526666666667,142.0,142.0,142.0,142.0,142.0
2022-08-11,238.818,268.40099999999995,293.865,250.08599999999998,244.96099999999998,295.8856666666667,295.8856666666667,295.8856666666667,295.8856666666667,295.8856666666667,141.0,141.0,141.0,141.0,141.0
2022-08-12,240.692,263.402,290.546,236.93300000000002,237.59199999999998,296.94444444444446,296.94444444444446,296.94444444444446,296.94444444444446,296.94444444444446,140.0,140.0,140.0,140.0,140.0
2022-08-15,240.823,262.073,284.878,239.48900000000003,239.13500000000002,295.41355555555555,295.41355555555555,295.41355555555555,295.41355555555555,295.41355555555555,137.0,137.0,137.0,137.0,137.0
2022-08-16,237.76700000000002,262.402,285.095,243.289,241.31,297.144,297.144,297.144,297.144,297.144,136.0,136.0,136.0,136.0,136.0
2022-08-17,226.43399999999997,265.913,289.907,237.657,232.57500000000002,297.805,297.805,297.805,297.805,297.805,135.0,135.0,135.0,135.0,135.0
2022-08-18,228.336,262.35400000000004,285.818,242.719,230.961,298.71511111111107,298.71511111111107,298.71511111111107,298.71511111111107,298.71511111111107,134.0,134.0,134.0,134.0,134.0
2022-08-19,228.085,265.233,287.02200000000005,243.54399999999998,226.913,300.3787777777777,300.3787777777777,300.3787777777777,300.3787777777777,300.3787777777777,133.0,133.0,133.0,133.0,133.0
2022-08-22,230.822,268.752,295.61199999999997,231.18500000000003,226.97400000000002,304.1622222222222,304.1622222222222,304.1622222222222,304.1622222222222,304.1622222222222,130.0,130.0,130.0,130.0,130.0
2022-08-23,246.45899999999997,268.235,294.458,247.902,234.35999999999999,304.2776666666667,304.2776666666667,304.2776666666667,304.2776666666667,304.2776666666667,129.0,129.0,129.0,129.0,129.0
2022-08-24,243.242,265.96799999999996,298.17900000000003,244.29500000000002,223.439,307.7584444444444,307.7584444444444,307.7584444444444,307.7584444444444,307.7584444444444,128.0,128.0,128.0,128.0,128.0
2022-08-25,247.852,268.182,296.08599999999996,248.51899999999998,227.782,309.7903333333333,309.7903333333333,309.7903333333333,309.7903333333333,309.7903333333333,127.0,127.0,127.0,127.0,127.0
2022-08-26,250.792,265.149,291.779,249.473,214.72000000000003,310.438,310.438,310.438,310.438,310.438,126.0,126.0,126.0,126.0,126.0
2022-08-29,249.229,269.555,298.806,248.36499999999998,226.169,313.18766666666664,313.18766666666664,313.18766666666664,313.18766666666664,313.18766666666664,123.0,123.0,123.0,123.0,123.0
2022-08-30,253.124,271.158,295.39300000000003,254.12599999999998,223.841,313.85999999999996,313.85999999999996,313.85999999999996,313.85999999999996,313.85999999999996,122.0,122.0,122.0,122.0,122.0
2022-08-31,249.946,266.922,293.812,246.24,214.996,315.94955555555555,315.94955555555555,315.94955555555555,315.94955555555555,315.94955555555555,121.0,121.0,121.0,121.0,121.0
2022-09-01,246.002,271.691,298.906,254.61,222.71800000000002,320.52666666666664,320.52666666666664,320.52666666666664,320.52666666666664,320.52666666666664,120.0,120.0,120.0,120.0,120.0
2022-09-02,247.397,266.78799999999995,294.989,256.237,215.63,316.1086666666667,316.1086666666667,316.1086666666667,316.1086666666667,316.1086666666667,119.0,119.0,119.0,119.0,119.0
2022-09-06,250.61599999999999,275.955,302.182,257.639,217.30999999999997,321.5411111111111,321.5411111111111,321.5411111111111,321.5411111111111,321.5411111111111,115.0,115.0,115.0,115.0,115.0
2022-09-07,252.20600000000002,274.717,303.469,252.326,215.462,322.67333333333335,322.67333333333335,322.67333333333335,322.67333333333335,322.67333333333335,114.0,114.0,114.0,114.0,114.0
2022-09-08,252.99800000000002,276.544,308.424,242.096,219.197,328.91355555555555,328.91355555555555,328.91355555555555,328.91355555555555,328.91355555555555,113.0,113.0,113.0,113.0,113.0
2022-09-09,255.622,277.78900000000004,314.90999999999997,251.24300000000002,226.605,332.172,332.172,332.172,332.172,332.172,112.0,112.0,112.0,112.0,112.0
2022-09-12,263.651,281.123,316.07599999999996,261.488,226.254,333.4371111111111,333.4371111111111,333.4371111111111,333.4371111111111,333.4371111111111,109.0,109.0,109.0,109.0,109.0
2022-09-13,265.143,284.752,323.91200000000003,266.537,223.808,345.04200000000003,345.04200000000003,345.04200000000003,345.04200000000003,345.04200000000003,108.0,108.0,108.0,108.0,108.0
2022-09-14,270.29,288.057,323.091,276.606,235.163,350.8217777777778,350.8217777777778,350.8217777777778,350.8217777777778,350.8217777777778,107.0,107.0,107.0,107.0,107.0
2022-09-15,266.08,289.948,326.495,290.011,236.316,356.0822222222222,356.0822222222222,356.0822222222222,356.0822222222222,356.0822222222222,106.0,106.0,106.0,106.0,106.0
2022-09-16,268.9,287.931,323.891,285.432,239.499,356.03499999999997,356.03499999999997,356.03499999999997,356.03499999999997,356.03499999999997,105.0,105.0,105.0,105.0,105.0
2022-09-19,265.113,285.622,323.012,291.093,231.32700000000003,357.534,357.534,357.534,357.534,357.534,102.0,102.0,102.0,102.0,102.0
2022-09-20,263.19,288.96000000000004,335.018,298.49199999999996,242.474,358.6484444444444,358.6484444444444,358.6484444444444,358.6484444444444,358.6484444444444,101.0,101.0,101.0,101.0,101.0
2022-09-21,263.22700000000003,281.49,330.124,285.58,219.94899999999998,357.35777777777776,357.35777777777776,357.35777777777776,357.35777777777776,357.35777777777776,100.0,100.0,100.0,100.0,100.0
2022-09-22,255.35899999999998,290.505,,358.417,,362.25600000000003,362.25600000000003,404.8983333333333,404.8983333333333,,99.0,99.0,190.0,190.0,
2022-09-23,251.62,286.782,,363.704,,362.4757777777778,362.4757777777778,406.1165,406.1165,,98.0,98.0,189.0,189.0,
2022-09-26,259.109,290.397,,376.168,,362.5111111111111,362.5111111111111,406.4893333333333,406.4893333333333,,95.0,95.0,186.0,186.0,
2022-09-27,253.658,291.687,202.874,370.913,,360.11133333333333,360.11133333333333,401.0494444444444,401.0494444444444,,94.0,94.0,185.0,185.0,
2022-09-28,256.35699999999997,291.664,,362.2,,360.283,360.283,399.25244444444445,399.25244444444445,,93.0,93.0,184.0,184.0,
2022-09-29,293.60499999999996,292.125,391.375,354.67900000000003,,364.13,364.13,403.3016666666667,403.3016666666667,,92.0,92.0,183.0,183.0,
2022-09-30,290.549,298.23400000000004,398.19399999999996,368.008,,366.121,366.121,406.5784444444445,406.5784444444445,,91.0,91.0,182.0,182.0,
2022-10-03,366.074,,387.865,336.961,,404.0894444444444,,404.0894444444444,404.0894444444444,,179.0,,179.0,179.0,
2022-10-04,,,380.797,339.931,,,,405.15422222222224,405.15422222222224,,,,178.0,178.0,
2022-10-05,368.79900000000004,,377.952,343.524,,407.29966666666667,,407.29966666666667,407.29966666666667,,177.0,,177.0,177.0,
2022-10-06,380.365,,398.894,343.60200000000003,,414.95977777777784,,414.95977777777784,414.95977777777784,,176.0,,176.0,176.0,
2022-10-07,374.113,,392.33799999999997,341.166,,419.1477777777777,,419.1477777777777,419.1477777777777,,175.0,,175.0,175.0,
2022-10-10,,,,,,,,417.8264444444444,417.8264444444444,,,,172.0,172.0,
2022-10-11,360.495,,391.798,376.717,,419.933,,419.933,419.933,,171.0,,171.0,171.0,
2022-10-12,354.82300000000004,391.00100000000003,392.325,375.92400000000004,,420.49222222222227,420.49222222222227,420.49222222222227,420.49222222222227,,170.0,170.0,170.0,170.0,
2022-10-13,362.74899999999997,385.636,404.326,380.502,,423.5853333333334,423.5853333333334,423.5853333333334,423.5853333333334,,169.0,169.0,169.0,169.0,
2022-10-14,367.77000000000004,388.18899999999996,424.17800000000005,362.608,,437.5666666666667,437.5666666666667,437.5666666666667,437.5666666666667,,168.0,168.0,168.0,168.0,
2022-10-17,366.413,392.48400000000004,418.957,371.72,,436.47666666666663,436.47666666666663,436.47666666666663,436.47666666666663,,165.0,165.0,165.0,165.0,
2022-10-18,365.238,397.383,423.334,368.35200000000003,,435.1837777777778,435.1837777777778,435.1837777777778,435.1837777777778,,164.0,164.0,164.0,164.0,
2022-10-19,363.194,400.14099999999996,425.83299999999997,361.344,,439.7534444444444,439.7534444444444,439.7534444444444,439.7534444444444,,163.0,163.0,163.0,163.0,
2022-10-20,360.767,402.46000000000004,428.08799999999997,373.964,,443.69399999999996,443.69399999999996,443.69399999999996,443.69399999999996,,162.0,162.0,162.0,162.0,
2022-10-21,364.781,393.32099999999997,416.141,352.141,,436.8328888888889,436.8328888888889,436.8328888888889,436.8328888888889,,161.0,161.0,161.0,161.0,
2022-10-24,371.743,398.79699999999997,418.658,339.51,,439.26733333333334,439.26733333333334,439.26733333333334,439.26733333333334,,158.0,158.0,158.0,158.0,
2022-10-25,373.894,392.326,426.396,341.899,,438.40344444444446,438.40344444444446,438.40344444444446,438.40344444444446,,157.0,157.0,157.0,157.0,
